location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
AUS,Aluminium,11,96868.08,60.0,1614.468,0.0,0.0,,1614.468,96868.08,,
AUS,Aluminium,12,96868.08,60.0,1614.468,0.0,0.0,,1614.468,96868.08,,
AUS,Aluminium,13,96868.08,60.0,1614.468,0.0,0.0,,1614.468,96868.08,,
AUS,Bauxite,0,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,1,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,2,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,3,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,4,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,5,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,6,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,7,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,8,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,9,7358.4,240.0,30.66,0.0,0.0,,30.66,7358.4,,
AUS,Bauxite,10,7473.6816,243.76,30.66,0.0,0.0,,30.66,7473.6816,,
AUS,Bauxite,11,7473.6816,243.76,30.66,0.0,0.0,,30.66,7473.6816,,
AUS,Bauxite,12,7473.6816,243.76,30.66,0.0,0.0,,30.66,7473.6816,,
AUS,Bauxite,13,7473.6816,243.76,30.66,0.0,0.0,,30.66,7473.6816,,
AUS,Compressor,0,72922.408884,1.3,56094.16068,16581.984368399997,0.8099999999999998,48759.33384,28478.72475497496,60090.10923299716,1.6049382716049387,
AUS,Compressor,1,77409.9417384,1.38,62528.94328869564,16786.700224800006,0.8200000000000003,48759.33384000001,31377.251172109085,69029.95257863999,1.682926829268292,
AUS,Compressor,2,81897.4745928,1.46,62176.35246082193,17196.1319376,0.8399999999999999,48759.33384,31557.599028920988,72582.47776651826,1.7380952380952384,
AUS,Compressor,3,86945.949054,1.55,62539.321970322584,17400.847793999998,0.85,48759.33384,32201.274259218753,77283.05822212501,1.823529411764706,
AUS,Compressor,4,91994.4235152,1.64,62185.62409463414,17605.563650400003,0.8600000000000001,48759.33384000001,32530.697259678716,81326.74314919679,1.9069767441860461,
AUS,Compressor,5,97042.8979764,1.73,61868.727153988446,17810.279506800005,0.8700000000000001,48759.33384,32851.01379921124,85412.63587794924,1.9885057471264365,
AUS,Compressor,6,103213.2556512,1.84,62730.0302452174,17605.563650400003,0.8600000000000001,48759.33384,34079.72478824033,92015.2569282489,2.13953488372093,
AUS,Compressor,7,109383.613326,1.95,62355.69914153846,17400.847793999998,0.85,48759.33384,34736.75569963011,97262.9159589643,2.2941176470588234,
AUS,Compressor,8,115553.9710008,2.06,62021.34514601942,17196.1319376,0.8399999999999999,48759.33384,35386.250442229735,102620.12628246623,2.452380952380953,
AUS,Compressor,9,122285.2702824,2.18,62204.252423119266,16786.7002248,0.8199999999999998,48759.33384000001,36489.473921072,109468.421763216,2.6585365853658542,
AUS,Compressor,10,129577.5111708,2.31,62340.91392675324,16172.552655600002,0.79,48759.33384000001,37782.31540625307,117125.1777593845,2.9240506329113924,
AUS,Compressor,11,137430.69366600004,2.45,62437.01782285717,17400.847793999994,0.85,48759.33383999999,37649.84556300277,124244.49035790913,2.882352941176471,
AUS,Compressor,12,145283.8761612,2.59,62094.16067999999,16581.9843684,0.81,48759.33383999999,38799.726487018335,131919.07005586234,3.1975308641975304,
AUS,Compressor,13,153698.00026320005,2.74,62170.80301576645,15558.405086399996,0.7599999999999998,48759.33384000001,40401.38056711447,141404.83198490067,3.605263157894738,
AUS,Copper,0,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,0,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,1,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,1,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,2,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,2,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,3,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,3,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,4,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,4,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,5,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,5,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,6,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,6,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,7,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,7,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,8,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,8,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,9,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,9,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,10,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,10,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,11,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,11,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,12,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,12,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,13,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper,13,0.0,0.0,,25.6354,0.0,,,0.0,,
AUS,Copper_ore,0,0.0,0.0,,58.135222198227,10.480775,2770.6829077200136,2770.6829077200136,29038.904152159226,0.0,
AUS,Copper_ore,1,0.0,0.0,,59.862754869987,10.962775,2783.4198938235063,2783.4198938235063,30514.00602651099,0.0,
AUS,Copper_ore,2,0.0,0.0,,61.736876932359,11.485675,2796.028734381685,2796.028734381685,32114.277333769358,0.0,
AUS,Copper_ore,3,0.0,0.0,,63.66202751426249,12.0228125,2807.8389115110763,2807.8389115110763,33758.12076330176,0.0,
AUS,Copper_ore,4,0.0,0.0,,65.58717809616601,12.55995,2818.6389430558374,2818.6389430558374,35401.964192834166,0.0,
AUS,Copper_ore,5,0.0,0.0,,56.66615701783372,13.0970875,2386.230808904323,2386.230808904323,31252.6736994157,0.0,
AUS,Copper_ore,6,0.0,0.0,,65.004801072024,13.6627,2834.2785211816135,2834.2785211816135,38723.89715134803,0.0,
AUS,Copper_ore,7,0.0,0.0,,66.829452924585,14.228312499999998,2843.100472519288,2843.100472519288,40452.52199190208,0.0,
AUS,Copper_ore,8,0.0,0.0,,68.654104777146,14.793924999999998,2851.247848860674,2851.247848860674,42181.14683245614,0.0,
AUS,Copper_ore,9,0.0,0.0,,70.524686450478,15.373775,2858.9779880639257,2858.9779880639257,43953.284318447484,0.0,
AUS,Copper_ore,10,0.0,0.0,,72.441197944581,15.9678625,2866.3156668512192,2866.3156668512192,45768.93444987608,0.0,
AUS,Copper_ore,11,0.0,0.0,,75.723063083535,16.985187500000002,2877.68874894587,2877.68874894587,48878.082967486036,0.0,
AUS,Copper_ore,12,0.0,0.0,,77.685504398409,17.5935125,2883.8610677857478,2883.8610677857478,50737.2457443519,0.0,
AUS,Copper_ore,13,0.0,0.0,,79.693875534054,18.216075,2889.7510120404677,2889.7510120404677,52639.92116665506,0.0,
AUS,HEX,0,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,1,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,2,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,3,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,4,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,5,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,6,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,
AUS,HEX,7,150790.1286,5.0,57758.02572,467000.0,0.0,,57758.02572,288790.1286,,
AUS,HEX,8,180948.15432,6.0,40158.02572,467000.0,0.0,,40158.02572,240948.15432,,
AUS,HEX,9,180948.15432,6.0,30158.02572,467000.0,0.0,,30158.02572,180948.15432,,
AUS,HEX,10,211106.18004,7.0,38729.45429142857,467000.0,0.0,,38729.45429142857,271106.18004,,
AUS,HEX,11,211106.18004,7.0,30158.02572,467000.0,0.0,,30158.02572,211106.18004,,
AUS,HEX,12,241264.20576,8.0,37658.025720000005,467000.0,0.0,,37658.025720000005,301264.20576000004,,
AUS,HEX,13,271422.23148,9.0,36824.69238666667,467000.0,0.0,,36824.69238666667,331422.23148,,
AUS,HP,0,63525.730332,2.11,30106.981200000002,304517.96985999995,8.45,59886.02000923077,39547.20172884402,417618.45025659277,0.24970414201183433,
AUS,HP,1,66235.35864,2.2,34746.07210909093,316496.86437712,8.782399999999999,59886.01846617964,39690.64827005707,435898.5755610747,0.25050100200400804,
AUS,HP,2,69246.05675999999,2.3,35037.415982608676,328724.27410660475,9.121696,59886.01700709944,39616.56268392246,452488.3355407064,0.2521460921302354,
AUS,HP,3,72256.75488,2.4,34831.9812,341584.9363464831,9.478564,59886.01558516789,39553.30147590548,469836.42299283773,0.2532029113270744,
AUS,HP,4,75267.453,2.5,34642.9812,355104.1494840928,9.853706,59886.01420146525,39519.181631815605,488208.3512400502,0.25371164920081846,
AUS,HP,5,78278.15112,2.6,34468.51966153846,369308.329072024,10.247855,59886.01285679103,39512.0370332871,507644.9225583029,0.25371163038509037,
AUS,HP,6,81288.84924,2.7,34306.9812,384461.94143153756,10.661769,59917.70807650513,39550.05236449983,528458.6636323505,0.2532412773152373,
AUS,HP,7,84299.54735999998,2.8,34156.98119999998,399882.07884611195,11.096240000000002,59886.01028655269,39570.849355170714,549886.0196432975,0.2523377288162476,
AUS,HP,8,87310.24548,2.9,34017.32602758621,416309.7776630032,11.552089,59886.009061446144,39633.27179276869,572783.5713102827,0.25103684710185314,
AUS,HP,9,90320.9436,3.0,33886.9812,453275.40240285354,12.030173,62223.871812503916,41213.30298454767,619443.0737591678,0.24937297244187595,
AUS,HP,10,93331.64172,3.1,33765.04571612903,507370.83154822554,12.53138,65805.79376611201,43620.87678722095,681854.5009942298,0.24737897980908727,
AUS,HP,11,99353.03796,3.3,36979.70847272727,611137.1920998098,12.956634999999999,74179.68767301612,48644.117378448835,790789.6611185996,0.2546957601259895,
AUS,HP,12,102363.73608,3.4,33442.275317647065,640902.586667622,13.5069,74515.08832153477,48910.90622769056,826931.8005009416,0.2517231933308161,
AUS,HP,13,105374.4342,3.5,33346.9812,667136.9057373989,14.083176000000002,74421.38675761236,49063.698060790695,862695.6382137416,0.24852348646356473,
AUS,Iron,0,1889.5463205522624,53.724720000000005,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,1889.5463205522624,,
AUS,Iron,1,1980.1071467392323,56.29960000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,1980.1071467392323,,
AUS,Iron,2,2077.12253501136,59.05800000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2077.12253501136,,
AUS,Iron,3,2178.196644211056,61.9318,35.17089192,1720.0065999991807,0.0,,35.17089192,2178.196644211056,,
AUS,Iron,4,2279.270753410752,64.80560000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2279.270753410752,,
AUS,Iron,5,2380.344862610448,67.67940000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2380.344862610448,,
AUS,Iron,6,2489.5364136652806,70.78400000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2489.5364136652806,,
AUS,Iron,7,2598.727964720112,73.8886,35.17089192,1720.0065999991807,0.0,,35.17089192,2598.727964720112,,
AUS,Iron,8,2707.919515774944,76.9932,35.17089192,1720.0065999991807,0.0,,35.17089192,2707.919515774944,,
AUS,Iron,9,2821.169787757344,80.21320000000001,35.17089191999999,1720.0065999991807,0.0,,35.17089191999999,2821.169787757344,,
AUS,Iron,10,2938.4787806673125,83.54860000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2938.4787806673125,,
AUS,Iron,11,3124.392115356432,88.83460000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,3124.392115356432,,
AUS,Iron,12,3245.759829193968,92.2854,35.17089192,1720.0065999991807,0.0,,35.17089192,3245.759829193968,,
AUS,Iron,13,3371.186263959072,95.85160000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,3371.186263959072,,
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,
AUS,Nickel,7,0.0,0.0,,20.41296372,6.0,3959.405020620001,3959.405020620001,23756.430123720005,0.0,
AUS,Nickel,7,0.0,0.0,,20.41296372,6.0,3959.405020620001,3959.405020620001,23756.430123720005,0.0,
AUS,Nickel,8,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,
AUS,Nickel,8,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,
AUS,Nickel,9,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,
AUS,Nickel,9,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,
AUS,Nickel,11,0.0,0.0,,32.650498008,8.4,4068.077909762858,4068.077909762858,34171.85444200801,0.0,
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.547065420001,4111.547065420001,39470.85182803201,0.0,
AUS,Nickel,12,0.0,0.0,,39.17650003199999,9.600000000000001,4111.547065420001,4111.547065420001,39470.85182803201,0.0,
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.356408708889,4145.356408708889,44769.849214056005,0.0,
AUS,Nickel,13,0.0,0.0,,45.70250205599999,10.8,4145.356408708889,4145.356408708889,44769.849214056005,0.0,
AUS,Refrigerant,0,0.0,0.0,,18136.288316500002,1.2000624999999998,15112.78647278788,15112.78647278788,18136.288316500002,0.0,
AUS,Refrigerant,1,0.0,0.0,,18909.782629000005,1.25125,15112.713389810195,15112.713389810195,18909.782629000005,0.0,
AUS,Refrigerant,2,0.0,0.0,,19769.220754,1.3081249999999998,15112.638894601056,15112.638894601056,19769.220754,0.0,
AUS,Refrigerant,3,0.0,0.0,,20628.658879000002,1.365,15112.57060732601,15112.57060732601,20628.658879000002,0.0,
AUS,Refrigerant,4,0.0,0.0,,21488.097004000003,1.421875,15112.507783032968,15112.507783032968,21488.097004000003,0.0,
AUS,Refrigerant,5,0.0,0.0,,22347.53512900001,1.47875,15112.44979137786,15112.44979137786,22347.53512900001,0.0,
AUS,Refrigerant,6,0.0,0.0,,23206.973254000004,1.535625,15112.396095400898,15112.396095400898,23206.973254000004,0.0,
AUS,Refrigerant,7,0.0,0.0,,24066.411379,1.5924999999999998,15112.346234850866,15112.346234850866,24066.411379,0.0,
AUS,Refrigerant,8,0.0,0.0,,24925.849504,1.6493749999999998,15112.299812959456,15112.299812959456,24925.849504,0.0,
AUS,Refrigerant,9,0.0,0.0,,25785.287629000002,1.7062499999999998,15112.25648586081,15112.25648586081,25785.287629000002,0.0,
AUS,Refrigerant,10,0.0,0.0,,26644.725754000006,1.763125,15112.215954058847,15112.215954058847,26644.725754000006,0.0,
AUS,Refrigerant,11,0.0,0.0,,28363.602004,1.876875,15112.142259873459,15112.142259873459,28363.602004,0.0,
AUS,Refrigerant,12,0.0,0.0,,29223.040129,1.93375,15112.108663994828,15112.108663994828,29223.040129,0.0,
AUS,Refrigerant,13,0.0,0.0,,30082.478254,1.990625,15112.076987880691,15112.076987880691,30082.478254,0.0,
AUS,Steel,0,16641.23188300197,33.57795,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,16641.23188300197,,
AUS,Steel,1,17438.800956436025,35.187250000000006,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,17438.800956436025,,
AUS,Steel,2,18293.215349402104,36.91125,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,18293.215349402104,,
AUS,Steel,3,19183.374892073916,38.707375,495.5999959200002,1894.192000000512,0.0,,495.5999959200002,19183.374892073916,,
AUS,Steel,4,20073.53443474572,40.5035,495.59999592,1894.192000000512,0.0,,495.59999592,20073.53443474572,,
AUS,Steel,5,20963.693977417537,42.299625000000006,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,20963.693977417537,,
AUS,Steel,6,21925.34381950081,44.24000000000001,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,21925.34381950081,,
AUS,Steel,7,22886.993661584074,46.180375,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,22886.993661584074,,
AUS,Steel,8,23848.643503667343,48.12075,495.59999592,1894.192000000512,0.0,,495.59999592,23848.643503667343,,
AUS,Steel,9,24846.03849545634,50.13325,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,24846.03849545634,,
AUS,Steel,10,25879.178636951077,52.21787500000001,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,25879.178636951077,,
AUS,Steel,11,27516.51712347177,55.521625,495.59999592,1894.192000000512,0.0,,495.59999592,27516.51712347177,,
AUS,Steel,12,28585.40241467224,57.678375,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,28585.40241467224,,
AUS,Steel,13,29690.032855578425,59.907250000000005,495.59999592,1894.192000000512,0.0,,495.59999592,29690.032855578425,,
AUT,Aluminium,0,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,1,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,2,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,3,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,4,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,5,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,6,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,7,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,8,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,9,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,10,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,11,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,12,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Aluminium,13,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,
AUT,Bauxite,0,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,1,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,2,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,3,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,4,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,5,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,6,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,7,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,8,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,9,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,10,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,11,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,12,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Bauxite,13,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,
AUT,Compressor,0,0.0,0.0,,1332.04941263232,0.393632,81057.99696,81057.99696,31907.02145935872,0.0,
AUT,Compressor,1,0.0,0.0,,1353.598704,0.4,81057.99695999999,81057.99695999999,32423.198784,0.0,
AUT,Compressor,2,0.0,0.0,,1353.598704,0.4,81057.99695999999,81057.99695999999,32423.198784,0.0,
AUT,Compressor,3,0.0,0.0,,2267.2778292,0.6699999999999999,81057.99695999999,81057.99695999999,54308.85796319999,0.0,
AUT,Compressor,4,0.0,0.0,,2496.11045810472,0.737622,81057.99695999999,81057.99695999999,59790.161833629114,0.0,
AUT,Compressor,5,0.0,0.0,,2920.45011582168,0.863018,81057.99695999999,81057.99695999999,69954.51042042527,0.0,
AUT,Compressor,6,0.0,0.0,,3416.92643247156,1.009731,81057.99695999999,81057.99695999999,81846.77232841775,0.0,
AUT,Compressor,7,0.0,0.0,,3997.8030123126,1.181385,81057.99695999999,81057.99695999999,95760.70173858957,0.0,
AUT,Compressor,8,0.0,0.0,,5075.99514,1.5,81057.99695999999,81057.99695999999,121586.99543999998,0.0,
AUT,Compressor,9,0.0,0.0,,5472.59279227848,1.617198,81057.99696,81057.99696,131086.83056771808,0.0,
AUT,Compressor,10,0.0,0.0,,8798.391576,2.6,81057.99695999999,81057.99695999999,210750.792096,0.0,
AUT,Compressor,11,0.0,0.0,,9475.190928,2.8,81057.99696000002,81057.99696000002,226962.39148800005,0.0,
AUT,Compressor,12,0.0,0.0,,10151.99028,3.0,81057.99695999999,81057.99695999999,243173.99087999997,0.0,
AUT,Compressor,13,0.0,0.0,,10490.389956,3.1,81057.99696,81057.99696,251279.790576,0.0,
AUT,Copper,0,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,0,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,1,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,1,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,2,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,2,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,3,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,3,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,4,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,4,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,5,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,5,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,6,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,6,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,7,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,7,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,8,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,8,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,9,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,9,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,10,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,10,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,11,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,11,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,12,0.0,0.0,,25.8824,0.0,,,0.0,,
AUT,Copper,12,70.50048,0.2,352.50239999999997,25.8824,0.0,,352.50239999999997,70.50048,,
AUT,Copper,13,0.0,0.0,,25.8824,0.0,,,0.0,,
